gender,age,under_30,senior_citizen,number_of_dependents,married,city,zip_code,total_population,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,customer_status,churn_reason,churn_value
Female,45,No,No,2,Yes,Magalia,95954,11168,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Mailed check,20.6,2.47,1286.0,0.0,0,145.73,1431.73,59,No,Yes,No,0,No,Offer B,Yes,1,Stayed,Don't know,0
Male,35,No,No,3,Yes,Los Angeles,90022,68701,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Cable,Two Year,Yes,Credit card (automatic),56.75,0.0,3708.4,0.0,0,0.0,3708.4,66,Yes,No,No,25,Yes,No,Yes,4,Stayed,Don't know,0
Female,62,No,No,1,Yes,Pittsburg,94565,78816,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),23.75,21.14,1679.25,0.0,0,1522.08,3201.33,72,No,Yes,Yes,0,No,Offer A,Yes,7,Stayed,Don't know,0
Male,73,No,Yes,0,Yes,Oakland,94605,42854,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Fiber Optic,One Year,Yes,Electronic check,93.55,44.54,3055.5,0.0,0,1469.82,4525.32,33,Yes,Yes,No,18,Yes,No,Yes,10,Stayed,Don't know,0
Female,74,No,Yes,0,Yes,Roseville,95661,25173,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Cable,Two Year,Yes,Bank transfer (automatic),80.55,21.7,5265.1,0.0,0,1432.2,6697.3,66,Yes,Yes,Yes,3,Yes,No,Yes,1,Churned,Attitude of support person,1
Male,19,Yes,No,0,No,La Crescenta,91214,29110,No,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-Month,No,Electronic check,30.4,0.0,82.15,0.0,0,0.0,82.15,3,Yes,No,No,59,Yes,No,No,0,Joined,Don't know,0
Female,48,No,No,2,No,Los Angeles,90042,64672,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable,Month-to-Month,Yes,Bank transfer (automatic),97.85,27.57,1105.4,0.0,0,303.27,1408.67,11,Yes,Yes,Yes,18,Yes,No,No,0,Churned,Competitor offered more data,1
Male,79,No,Yes,0,Yes,Lancaster,93535,57794,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,DSL,Two Year,No,Credit card (automatic),56.55,0.0,3952.65,0.0,40,0.0,3992.65,69,Yes,No,No,12,No,Offer A,Yes,10,Stayed,Don't know,0
Female,51,No,No,1,Yes,Mcarthur,96056,1554,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Mailed check,19.7,30.41,452.55,0.0,0,729.84,1182.39,24,No,Yes,No,0,No,No,Yes,8,Stayed,Don't know,0
Female,52,No,No,0,No,Tustin,92782,17494,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Credit card (automatic),20.9,26.16,689.35,0.0,0,810.96,1500.31,31,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Female,30,No,No,0,Yes,Stanton,90680,29694,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Credit card (automatic),94.8,26.47,6859.05,0.0,0,1852.9,8711.95,70,Yes,Yes,Yes,59,Yes,Offer A,Yes,7,Stayed,Don't know,0
Male,48,No,No,0,No,San Francisco,94105,2066,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,93.7,15.78,4154.8,0.0,0,725.88,4880.68,46,Yes,Yes,Yes,3,Yes,No,No,0,Churned,Extra data charges,1
Female,27,Yes,No,0,No,Litchfield,96117,385,Yes,Yes,No,No,No,No,No,No,No,Cable,Month-to-Month,Yes,Credit card (automatic),44.55,23.04,44.55,0.0,0,23.04,67.59,1,Yes,Yes,No,82,Yes,Offer E,No,0,Joined,Don't know,0
Female,44,No,No,0,Yes,La Mesa,91941,44652,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,No,Credit card (automatic),60.3,0.0,4109.0,0.0,0,0.0,4109.0,68,Yes,No,No,15,Yes,No,Yes,8,Stayed,Don't know,0
Female,56,No,No,0,No,Santa Ana,92705,44117,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,89.95,30.28,2625.55,0.0,0,847.84,3473.39,28,Yes,Yes,Yes,30,Yes,Offer C,No,0,Churned,Attitude of service provider,1
Male,50,No,No,0,No,Pico Rivera,90660,63288,Yes,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-Month,No,Bank transfer (automatic),50.25,46.58,593.75,0.0,120,558.96,1272.71,12,Yes,Yes,No,26,No,No,No,0,Churned,Extra data charges,1
Female,41,No,No,0,No,San Diego,92117,51213,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,80.75,5.11,159.45,0.0,0,10.22,169.67,2,Yes,Yes,No,6,Yes,No,No,0,Churned,Competitor made better offer,1
Male,47,No,No,0,Yes,Fresno,93702,47999,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL,One Year,No,Credit card (automatic),71.4,14.05,4487.3,0.0,0,871.1,5358.4,62,Yes,Yes,No,25,Yes,No,No,0,Stayed,Don't know,0
Male,33,No,No,0,Yes,Hermosa Beach,90254,18693,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,75.5,21.23,438.0,0.0,0,127.38,565.38,6,Yes,Yes,Yes,13,Yes,No,Yes,4,Churned,Product dissatisfaction,1
Female,52,No,No,0,Yes,Rancho Cordova,95742,299,Yes,No,No,No,No,No,No,No,No,,One Year,No,Bank transfer (automatic),20.5,44.73,79.05,0.0,0,178.92,257.97,4,No,Yes,No,0,No,No,Yes,8,Stayed,Don't know,0
Female,50,No,No,0,No,Los Angeles,90005,43019,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic,Month-to-Month,No,Electronic check,90.8,2.51,4921.2,0.0,60,133.03,5114.23,53,Yes,Yes,Yes,19,No,No,No,0,Stayed,Don't know,0
Female,80,No,Yes,0,No,Newark,94560,42491,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,Two Year,No,Electronic check,90.95,31.57,2897.95,25.55,0,1010.24,3882.64,32,Yes,Yes,No,4,Yes,Offer C,No,0,Stayed,Don't know,0
Male,50,No,No,0,No,Bieber,96009,595,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable,One Year,Yes,Electronic check,51.35,0.0,2075.1,0.0,80,0.0,2155.1,41,Yes,No,No,8,No,No,No,0,Stayed,Don't know,0
Female,57,No,No,0,No,Los Angeles,90018,47143,Yes,No,No,No,No,No,No,No,No,,One Year,No,Mailed check,20.65,22.55,1022.95,0.0,0,1172.6,2195.55,52,No,Yes,No,0,No,Offer B,No,0,Stayed,Don't know,0
Female,38,No,No,3,Yes,Irvine,92604,27369,Yes,No,No,No,No,No,No,No,No,,One Year,No,Mailed check,19.9,4.47,533.5,0.0,0,107.28,640.78,24,No,Yes,No,0,No,Offer C,Yes,1,Stayed,Don't know,0
Female,62,No,No,0,Yes,Lake Isabella,93240,5564,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Bank transfer (automatic),93.25,1.72,6688.95,0.0,0,123.84,6812.79,72,Yes,Yes,Yes,7,Yes,Offer A,Yes,2,Stayed,Don't know,0
Female,43,No,No,3,Yes,El Cerrito,94530,23141,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL,Month-to-Month,No,Credit card (automatic),80.45,9.77,1137.05,0.0,0,136.78,1273.83,14,Yes,Yes,Yes,21,Yes,Offer D,Yes,8,Stayed,Don't know,0
Male,53,No,No,0,No,Tujunga,91042,26753,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Bank transfer (automatic),118.35,22.66,7804.15,0.0,0,1518.22,9322.37,67,Yes,Yes,Yes,27,Yes,No,No,0,Churned,Competitor had better devices,1
Female,55,No,No,0,Yes,San Geronimo,94963,548,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL,One Year,No,Mailed check,80.9,11.27,1714.95,0.0,60,236.67,2011.62,21,Yes,Yes,No,19,No,No,Yes,7,Stayed,Don't know,0
Male,47,No,No,0,Yes,Azusa,91702,57775,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL,Two Year,No,Electronic check,83.2,35.09,6126.1,0.0,0,2491.39,8617.49,71,Yes,Yes,Yes,12,Yes,No,Yes,6,Stayed,Don't know,0
Male,55,No,No,3,Yes,Ontario,91764,49474,Yes,Yes,No,No,No,No,Yes,No,No,Cable,Month-to-Month,No,Electronic check,60.35,25.87,1404.65,0.0,10,646.75,2061.4,25,Yes,Yes,Yes,76,No,No,Yes,1,Stayed,Don't know,0
Male,44,No,No,0,No,Chula Vista,91914,2606,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Mailed check,20.25,40.46,20.25,0.0,0,40.46,60.71,1,No,Yes,No,0,No,Offer E,No,0,Joined,Don't know,0
Female,38,No,No,0,No,June Lake,93529,618,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,Yes,Bank transfer (automatic),20.3,16.26,470.6,0.0,0,373.98,844.58,23,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Male,78,No,Yes,0,Yes,San Ysidro,92173,28488,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,DSL,Two Year,Yes,Bank transfer (automatic),64.8,0.0,4732.35,0.0,0,0.0,4732.35,72,Yes,No,No,24,Yes,Offer A,Yes,1,Stayed,Don't know,0
Male,39,No,No,3,Yes,Sacramento,95834,8403,Yes,Yes,Yes,No,No,No,No,No,No,Cable,Month-to-Month,Yes,Electronic check,49.2,9.58,571.15,0.0,80,114.96,766.11,12,Yes,Yes,No,57,No,Offer D,Yes,8,Stayed,Don't know,0
Male,51,No,No,0,No,Riverside,92506,42425,No,Yes,No,Yes,Yes,No,No,Yes,Yes,DSL,One Year,Yes,Bank transfer (automatic),43.75,0.0,903.6,0.0,0,0.0,903.6,22,Yes,No,No,16,Yes,Offer D,No,0,Churned,Network reliability,1
Male,22,Yes,No,0,Yes,Greenview,96037,295,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Cable,Two Year,No,Credit card (automatic),77.3,4.8,5498.2,26.87,0,336.0,5807.33,70,Yes,Yes,Yes,41,Yes,No,Yes,2,Stayed,Don't know,0
Male,47,No,No,3,Yes,Yorba Linda,92886,39458,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Bank transfer (automatic),114.55,21.89,8306.05,21.6,40,1576.08,9900.53,72,Yes,Yes,Yes,58,No,No,Yes,1,Stayed,Don't know,0
Female,44,No,No,0,Yes,Clayton,94517,14239,Yes,No,No,No,No,No,No,No,No,,Two Year,Yes,Bank transfer (automatic),26.0,14.15,2006.95,0.0,0,990.5,2997.45,70,No,Yes,Yes,0,No,No,Yes,1,Stayed,Don't know,0
Male,45,No,No,0,No,Villa Park,92861,5935,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL,Two Year,No,Mailed check,54.85,0.0,916.15,0.0,0,0.0,916.15,16,Yes,No,No,27,Yes,No,No,0,Stayed,Don't know,0
Female,20,Yes,No,0,Yes,Alviso,95002,2147,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),80.0,45.1,1706.45,0.0,50,992.2,2748.65,22,Yes,Yes,No,41,No,No,Yes,1,Stayed,Don't know,0
Male,33,No,No,1,Yes,Newbury Park,91320,37779,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Mailed check,90.35,15.01,434.5,17.33,0,75.05,492.22,5,Yes,Yes,No,19,Yes,No,Yes,1,Stayed,Don't know,0
Female,45,No,No,1,Yes,Lemon Grove,91945,24961,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Bank transfer (automatic),108.75,46.45,7493.05,0.0,100,3205.05,10798.1,69,Yes,Yes,Yes,26,No,Offer A,Yes,5,Stayed,Don't know,0
Female,63,No,No,1,Yes,Oxnard,93035,25322,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Mailed check,20.0,3.14,833.55,0.0,0,131.88,965.43,42,No,Yes,No,0,No,Offer B,Yes,3,Stayed,Don't know,0
Female,42,No,No,3,Yes,San Francisco,94118,38955,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Electronic check,100.4,12.6,4303.65,0.0,0,529.2,4832.85,42,Yes,Yes,No,26,Yes,No,Yes,1,Stayed,Don't know,0
Male,27,Yes,No,0,No,Burbank,91505,29245,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Cable,Month-to-Month,Yes,Mailed check,55.75,30.92,266.95,0.0,0,154.6,421.55,5,Yes,Yes,No,41,Yes,Offer E,No,0,Stayed,Don't know,0
Female,21,Yes,No,0,Yes,Georgetown,95634,2723,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL,Two Year,Yes,Bank transfer (automatic),86.4,15.35,6058.95,0.0,0,1105.2,7164.15,72,Yes,Yes,Yes,41,Yes,No,Yes,6,Stayed,Don't know,0
Male,52,No,No,3,No,Rancho Santa Fe,92067,7615,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Mailed check,25.0,49.95,1004.35,0.0,0,1948.05,2952.4,39,No,Yes,Yes,0,No,No,No,0,Stayed,Don't know,0
Female,30,No,No,0,No,Perris,92571,26357,Yes,Yes,Yes,No,Yes,Yes,No,No,No,DSL,One Year,Yes,Electronic check,60.25,7.41,1258.35,0.0,0,155.61,1413.96,21,Yes,Yes,No,51,Yes,No,No,0,Stayed,Don't know,0
Male,27,Yes,No,0,Yes,Alleghany,95910,118,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL,Month-to-Month,No,Mailed check,61.0,25.32,2130.45,10.7,0,886.2,3005.95,35,Yes,Yes,No,30,Yes,No,Yes,4,Stayed,Don't know,0
Male,60,No,No,0,Yes,Gustine,95322,7872,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Cable,Two Year,Yes,Credit card (automatic),69.15,5.06,2490.15,0.0,0,177.1,2667.25,35,Yes,Yes,Yes,20,Yes,Offer C,No,0,Stayed,Don't know,0
Male,78,No,Yes,0,No,Burlingame,94010,40346,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Two Year,Yes,Credit card (automatic),73.3,43.4,828.05,0.0,0,520.8,1348.85,12,Yes,Yes,Yes,24,Yes,No,No,0,Stayed,Don't know,0
Female,35,No,No,0,No,Caliente,93518,1022,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,56.7,25.21,1652.95,0.0,0,680.67,2333.62,27,Yes,Yes,No,9,Yes,No,No,0,Stayed,Don't know,0
Male,22,Yes,No,2,Yes,Sacramento,95825,30715,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),25.0,19.04,1738.9,0.0,0,1370.88,3109.78,72,No,Yes,Yes,0,No,Offer A,Yes,3,Stayed,Don't know,0
Female,55,No,No,0,Yes,Sacramento,95827,19611,No,Yes,Yes,Yes,No,No,Yes,No,No,DSL,One Year,Yes,Electronic check,45.35,0.0,2540.1,4.08,0,0.0,2536.02,58,Yes,No,No,29,Yes,No,Yes,7,Stayed,Don't know,0
Male,75,No,Yes,0,No,Stinson Beach,94970,781,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,79.25,7.51,793.55,0.0,0,75.1,868.65,10,Yes,Yes,No,18,Yes,Offer D,No,0,Churned,Competitor had better devices,1
Male,30,No,No,0,Yes,Gardena,90249,26442,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic,One Year,No,Bank transfer (automatic),89.45,13.8,5692.65,0.0,0,883.2,6575.85,64,Yes,Yes,Yes,48,Yes,Offer B,Yes,5,Stayed,Don't know,0
Female,60,No,No,1,Yes,Chula Vista,91911,71126,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),20.5,11.13,1500.95,0.0,0,790.23,2291.18,71,No,Yes,No,0,No,No,Yes,8,Stayed,Don't know,0
Female,44,No,No,0,No,Upland,91786,48827,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,No,Electronic check,51.2,45.56,498.25,0.0,0,455.6,953.85,10,Yes,Yes,No,17,Yes,Offer D,No,0,Stayed,Don't know,0
Female,36,No,No,0,No,Pasadena,91105,10253,Yes,Yes,No,No,No,No,No,No,No,Cable,Month-to-Month,Yes,Mailed check,45.3,39.9,196.95,0.0,0,159.6,356.55,4,Yes,Yes,No,20,Yes,Offer E,No,0,Churned,Don't know,1
Male,44,No,No,0,No,Mojave,93501,4882,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic,One Year,Yes,Credit card (automatic),79.05,41.34,5552.5,0.0,0,2935.14,8487.64,71,Yes,Yes,Yes,10,Yes,Offer A,No,0,Stayed,Don't know,0
Female,58,No,No,2,Yes,Ocotillo,92259,471,Yes,Yes,Yes,No,No,No,Yes,No,No,DSL,Two Year,Yes,Electronic check,59.75,8.39,3996.8,0.0,0,553.74,4550.54,66,Yes,Yes,No,16,Yes,Offer A,Yes,9,Stayed,Don't know,0
Male,24,Yes,No,0,No,Glendora,91740,25135,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Credit card (automatic),19.95,7.18,1399.35,0.0,0,495.42,1894.77,69,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Male,39,No,No,0,No,Albion,95410,1054,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Bank transfer (automatic),26.45,28.9,1110.05,0.0,0,1242.7,2352.75,43,No,Yes,Yes,0,No,No,No,0,Stayed,Don't know,0
Female,21,Yes,No,0,Yes,San Francisco,94116,42959,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Credit card (automatic),24.85,13.27,1871.85,0.0,0,955.44,2827.29,72,No,Yes,Yes,0,No,Offer A,Yes,1,Stayed,Don't know,0
Female,24,Yes,No,0,No,Sunnyvale,94086,64010,Yes,No,No,No,No,No,No,No,No,,One Year,No,Bank transfer (automatic),19.45,25.91,1336.35,0.0,0,1580.51,2916.86,61,No,Yes,No,0,No,Offer B,No,0,Stayed,Don't know,0
Male,22,Yes,No,0,No,Mountain Ranch,95246,1692,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Bank transfer (automatic),44.65,26.76,322.5,0.0,0,187.32,509.82,7,Yes,Yes,No,46,Yes,No,No,0,Stayed,Don't know,0
Male,47,No,No,0,Yes,Chilcoot,96105,650,No,Yes,Yes,No,Yes,Yes,No,No,No,DSL,Two Year,Yes,Credit card (automatic),39.15,0.0,2692.75,0.0,0,0.0,2692.75,70,Yes,No,No,18,Yes,No,Yes,1,Stayed,Don't know,0
Female,73,No,Yes,0,No,Oakland,94619,24518,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,One Year,Yes,Electronic check,84.7,14.22,392.5,41.2,0,71.1,422.4,5,Yes,Yes,No,4,Yes,Offer E,No,0,Stayed,Don't know,0
Female,66,No,Yes,0,No,Lockwood,93932,538,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,96.4,32.11,1581.2,47.2,0,513.76,2047.76,16,Yes,Yes,Yes,14,Yes,No,No,0,Churned,Poor expertise of phone support,1
Male,24,Yes,No,0,No,Mount Shasta,96067,7309,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,No,Credit card (automatic),21.1,34.02,385.55,0.0,0,578.34,963.89,17,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Male,38,No,No,3,Yes,Los Angeles,90041,27866,Yes,No,No,No,No,No,No,No,No,,One Year,No,Mailed check,19.4,37.63,997.75,0.0,0,1919.13,2916.88,51,No,Yes,No,0,No,No,Yes,3,Stayed,Don't know,0
Female,79,No,Yes,0,No,Rio Vista,94571,5246,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL,Two Year,No,Credit card (automatic),59.9,43.99,287.85,0.0,20,219.95,527.8,5,Yes,Yes,No,27,No,No,No,0,Stayed,Don't know,0
Female,51,No,No,0,Yes,San Jose,95134,9657,Yes,Yes,Yes,No,No,No,Yes,No,No,DSL,Month-to-Month,Yes,Bank transfer (automatic),64.7,20.4,941.0,0.0,0,285.6,1226.6,14,Yes,Yes,Yes,30,Yes,Offer D,Yes,1,Churned,Competitor offered more data,1
Male,74,No,Yes,0,No,San Pedro,90732,21279,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,77.0,48.34,237.75,0.0,0,145.02,382.77,3,Yes,Yes,Yes,20,Yes,No,No,0,Churned,Competitor had better devices,1
Female,53,No,No,2,Yes,Delhi,95315,10159,Yes,Yes,No,Yes,No,No,No,No,No,DSL,One Year,Yes,Bank transfer (automatic),53.85,17.07,3399.85,0.0,0,1092.48,4492.33,64,Yes,Yes,Yes,25,Yes,Offer B,Yes,10,Stayed,Don't know,0
Female,37,No,No,1,Yes,Flournoy,96029,84,No,Yes,Yes,No,No,Yes,No,No,No,Cable,Month-to-Month,No,Mailed check,34.65,0.0,246.6,0.0,0,0.0,246.6,7,Yes,No,No,17,Yes,No,Yes,8,Stayed,Don't know,0
Female,29,Yes,No,0,No,Phelan,92371,12463,No,Yes,No,No,No,No,No,No,Yes,DSL,Month-to-Month,No,Mailed check,25.2,0.0,25.2,0.0,0,0.0,25.2,1,Yes,No,No,73,Yes,No,No,0,Churned,Don't know,1
Female,70,No,Yes,0,Yes,Corona,92880,16998,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic,Two Year,Yes,Bank transfer (automatic),116.05,4.06,6925.9,0.0,0,243.6,7169.5,60,Yes,Yes,Yes,11,Yes,No,Yes,1,Stayed,Don't know,0
Male,53,No,No,0,No,Visalia,93277,44741,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,Yes,Mailed check,20.45,11.61,20.45,0.0,0,11.61,32.06,1,No,Yes,No,0,No,No,No,0,Joined,Don't know,0
Male,66,No,Yes,0,No,Palmdale,93591,6787,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,24.45,0.0,47.5,0.0,0,0.0,47.5,2,Yes,No,No,6,Yes,No,No,0,Churned,Competitor offered more data,1
Female,44,No,No,0,No,Caruthers,93609,5446,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Cable,Month-to-Month,Yes,Credit card (automatic),68.9,22.75,1370.35,0.0,0,455.0,1825.35,20,Yes,Yes,Yes,11,Yes,No,No,0,Stayed,Don't know,0
Male,46,No,No,0,Yes,San Francisco,94104,384,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Electronic check,115.55,47.82,8425.3,0.0,0,3443.04,11868.34,72,Yes,Yes,Yes,21,Yes,Offer A,Yes,2,Stayed,Don't know,0
Female,35,No,No,2,Yes,Occidental,95465,1880,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic,Two Year,No,Credit card (automatic),107.45,17.89,7658.3,0.0,0,1288.08,8946.38,72,Yes,Yes,Yes,19,Yes,No,Yes,1,Stayed,Don't know,0
Male,55,No,No,0,No,Jamul,91935,8759,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,90.4,31.92,356.65,0.0,0,127.68,484.33,4,Yes,Yes,No,4,Yes,No,No,0,Stayed,Don't know,0
Male,53,No,No,1,No,Alhambra,91803,30635,Yes,No,No,No,No,No,No,No,No,,Month-to-Month,Yes,Mailed check,21.05,10.14,21.05,0.0,0,10.14,31.19,1,No,Yes,No,0,No,No,No,0,Joined,Don't know,0
Female,47,No,No,0,Yes,Spring Valley,91977,56100,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,103.75,15.66,3361.05,0.0,100,516.78,3977.83,33,Yes,Yes,No,24,No,No,Yes,1,Churned,Attitude of service provider,1
Male,45,No,No,0,Yes,Merced,95348,23100,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic,One Year,Yes,Electronic check,93.15,40.33,5253.95,0.0,0,2258.48,7512.43,56,Yes,Yes,Yes,9,Yes,Offer B,Yes,1,Stayed,Don't know,0
Male,30,No,No,0,No,Anaheim,92801,60553,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,70.5,40.71,597.9,0.0,0,366.39,964.29,9,Yes,Yes,No,52,Yes,Offer E,No,0,Stayed,Don't know,0
Male,57,No,No,0,No,San Diego,92123,25232,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,No,Electronic check,95.7,49.0,1184.0,0.0,0,588.0,1772.0,12,Yes,Yes,No,23,Yes,Offer D,No,0,Stayed,Don't know,0
Male,70,No,Yes,0,No,Los Angeles,90028,30568,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,97.8,19.49,4913.3,0.0,0,993.99,5907.29,51,Yes,Yes,Yes,11,Yes,Offer B,No,0,Churned,Long distance charges,1
Female,22,Yes,No,1,Yes,Danville,94506,19777,Yes,No,No,No,No,No,No,No,No,,One Year,No,Credit card (automatic),24.15,1.71,800.3,0.0,0,56.43,856.73,33,No,Yes,Yes,0,No,Offer C,Yes,3,Stayed,Don't know,0
Female,39,No,No,0,No,Arnold,95223,5159,Yes,Yes,No,No,Yes,No,No,No,No,Cable,Month-to-Month,Yes,Mailed check,50.45,23.7,50.45,0.0,0,23.7,74.15,1,Yes,Yes,No,17,Yes,Offer E,No,0,Churned,Network reliability,1
Female,34,No,No,0,Yes,Santa Barbara,93103,20893,Yes,No,No,No,No,No,No,No,No,,Two Year,No,Credit card (automatic),19.85,40.91,1328.35,33.29,0,2863.7,4158.76,70,No,Yes,No,0,No,No,No,0,Stayed,Don't know,0
Male,33,No,No,0,No,Glendale,91203,14493,Yes,Yes,Yes,No,No,No,No,No,No,DSL,Month-to-Month,No,Electronic check,47.95,46.23,47.95,0.0,0,46.23,94.18,1,Yes,Yes,No,25,Yes,Offer E,No,0,Joined,Don't know,0
Female,69,No,Yes,0,Yes,Fallbrook,92028,42239,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,93.2,33.74,2931.0,17.88,0,1079.68,3992.8,32,Yes,Yes,Yes,6,Yes,No,Yes,1,Churned,Competitor made better offer,1
Female,19,Yes,No,0,No,Malibu,90263,11,No,Yes,Yes,Yes,No,Yes,No,No,No,DSL,One Year,No,Bank transfer (automatic),41.15,0.0,1700.9,0.0,0,0.0,1700.9,39,Yes,No,No,73,Yes,Offer C,No,0,Stayed,Don't know,0
Female,48,No,No,1,Yes,Campo Seco,95226,75,Yes,No,No,No,No,No,No,No,No,,Two Year,Yes,Bank transfer (automatic),24.65,20.11,1138.8,0.0,0,904.95,2043.75,45,No,Yes,Yes,0,No,Offer B,Yes,7,Stayed,Don't know,0
